OrderId,CustomerId,OrderDate,OrderAmount,Currency
4828,CUST3732,2025-13-01,379.47,JPY
4829,CUST3813,2025-12-07,209.12,GBP
4830,CUST1206,2025-03-19,317.48,EUR
4831,CUST4925,2025-13-01,162.53,USD
4832,CUST1276,2024-08-29,147.18,GBP
4833,CUST0352,2024-05-08,207.3,AUD
4834,CUST0711,2024-04-21,493.69,GBP
4835,CUST0981,2024-01-14,140.32,USD
4836,CUST0121,2025-10-14,308.92,USD
4837,CUST1496,2024-01-07,346.31,AUD
4838,CUST4011,2024-08-13,431.73,EUR
4839,CUST0106,2025-08-31,204.38,GBP
4840,CUST0550,2024-11-04,83.32,EUR
4841,CUST1606,2024-11-16,225.78,GBP
4842,CUST3740,2025-09-24,191.95,GBP
4843,CUST3712,2024-09-28,-90,EUR
4844,CUST0086,2025-04-07,13.01,GBP
4845,CUST3800,2025-07-26,301.19,USD
4846,CUST4210,2024-09-11,18.18,GBP
4847,CUST3216,2025-05-21,77.19,EUR
4848,CUST3018,2025-12-11,296.94,JPY
4849,CUST3012,2024-11-14,130.69,EUR
4850,CUST2397,2024-08-31,488.76,GBP
4851,CUST3040,2025-05-26,137.03,GBP
4852,CUST3088,2024-11-10,463.82,AUD
4853,CUST0563,2025-03-13,32.57,GBP
4854,CUST2381,2025-01-10,388.44,JPY
4855,CUST2462,2025-02-04,438.98,EUR
4856,CUST0745,2025-04-13,90.79,GBP
4857,CUST3596,2025-05-08,58.53,JPY
4858,CUST3855,2025-07-05,493.91,USD
4859,CUST3843,2024-06-16,337.67,GBP
4860,CUST2646,2025-02-26,189.2,EUR
4861,CUST0033,2025-05-13,338.75,JPY
4862,CUST4692,2024-08-02,429.6,EUR
4863,CUST2336,2024-01-17,320.86,EUR
4864,CUST0264,2025-13-01,-38,EUR
4865,CUST4668,2025-13-01,423.28,AUD
4866,CUST4949,2025-05-17,415.72,USD
4867,CUST0524,2025-04-30,405.23,USD
4868,CUST2248,2024-02-09,74.69,USD
4869,CUST3956,2025-04-05,322.71,USD
4870,CUST1549,2025-04-02,171.97,JPY
4871,CUST0424,2025-05-26,12.63,USD
4872,CUST4445,2024-04-17,63.77,GBP
4873,CUST0926,2024-06-18,360.48,EUR
4874,CUST0061,2024-01-28,253.17,USD
4875,CUST1625,2025-03-09,323.25,EUR
4876,CUST1531,2025-06-29,288.17,EUR
4877,CUST4477,2024-06-15,264.49,AUD
4878,CUST2627,2024-05-04,139.67,JPY
4879,CUST3720,2024-01-12,80.71,AUD
4880,CUST3208,2024-12-14,481.27,EUR
4881,CUST0508,2024-05-26,21.01,EUR
4882,CUST1431,2025-01-01,413.12,USD
4883,CUST4278,2024-11-20,241.77,JPY
4884,CUST3960,2025-08-28,44.9,JPY
4885,CUST4905,2025-13-01,333.05,GBP
4886,CUST2300,2024-10-11,71.79,EUR
4887,CUST1779,2025-02-05,150.55,AUD
4888,CUST0123,2024-11-27,241.32,USD
4889,CUST4211,2025-01-14,156.64,JPY
4890,CUST0595,2024-09-27,183.82,AUD
4891,CUST4857,2025-02-21,144.75,USD
4892,CUST3391,2025-02-15,313.99,AUD
4893,CUST4607,2024-06-12,202.11,USD
4894,CUST0988,2024-12-28,238.0,AUD
4895,CUST1369,2024-12-21,157.68,GBP
4896,CUST4207,2024-05-08,103.41,EUR
4897,CUST4953,2025-06-20,460.95,EUR
4898,CUST3540,2024-04-20,-31,USD
4899,CUST0929,2025-02-09,471.48,EUR
4900,CUST1541,2025-09-30,-32,EUR
4901,CUST3608,2024-04-06,200.14,USD
4902,CUST4057,2025-11-10,335.93,JPY
4903,CUST3003,2025-10-04,164.36,USD
4904,CUST0224,2024-09-20,464.2,EUR
4905,CUST4269,2024-09-25,289.68,JPY
4906,CUST2009,2025-13-01,29.74,USD
4907,CUST0806,2024-09-04,198.72,USD
4908,CUST4179,2025-03-01,421.64,EUR
4909,CUST3354,2024-01-04,208.27,JPY
4910,CUST4921,2024-12-17,407.84,EUR
4911,CUST4331,2025-03-26,208.61,USD
4912,CUST4724,2024-04-03,193.96,USD
4913,CUST1030,2025-03-02,351.42,EUR
4914,CUST1742,2025-04-24,253.78,AUD
4915,CUST1237,2025-09-14,-39,JPY
4916,CUST0822,2025-02-01,182.0,USD
4917,CUST4744,2025-09-10,455.95,GBP
4918,CUST2435,2025-07-17,391.45,AUD
4919,CUST0254,2024-11-24,83.24,AUD
4920,CUST4659,2024-07-27,389.62,GBP
4921,CUST2622,2025-12-29,83.66,EUR
4922,CUST2458,2024-05-07,314.22,AUD
4923,CUST2823,2025-08-31,387.11,AUD
4924,CUST0268,2024-10-19,196.24,GBP
4925,CUST2271,2025-08-25,231.85,AUD
4926,CUST0288,2025-08-16,176.12,GBP
4927,CUST4867,2025-10-15,161.27,AUD
4928,CUST3337,2025-10-24,410.09,USD
4929,CUST2561,2024-07-22,319.32,JPY
4930,CUST3210,2025-01-21,382.72,GBP
4931,CUST2978,2024-01-02,259.35,EUR
4932,CUST0415,2025-07-20,245.84,USD
4933,CUST1512,2025-05-24,409.09,JPY
4934,CUST2955,2025-13-01,255.42,JPY
4935,CUST3122,2025-05-03,27.03,GBP
4936,CUST0502,2025-08-28,167.11,GBP
4937,CUST4597,2025-10-20,338.1,AUD
4938,CUST2810,2024-02-14,408.32,EUR
4939,CUST4874,2025-02-04,352.54,AUD
4940,CUST3351,2025-05-18,491.83,EUR
4941,CUST0036,2025-01-06,135.45,GBP
4942,CUST0081,2024-05-08,84.0,AUD
4943,CUST1492,2025-01-25,186.88,USD
4944,CUST0527,2025-12-06,196.14,EUR
4945,CUST3960,2024-09-23,29.22,USD
4946,CUST2018,2024-07-30,370.17,USD
4947,CUST4619,2024-12-28,364.65,JPY
4948,CUST3826,2025-08-21,20.62,JPY
4949,CUST0550,2025-11-03,45.35,JPY
4950,CUST1916,2024-04-04,421.26,JPY
4951,CUST3199,2024-05-26,207.43,USD
4952,CUST3786,2025-08-26,149.8,AUD
4953,CUST2983,2025-11-20,331.95,JPY
4954,CUST4491,2025-05-23,26.75,USD
4955,CUST2043,2025-12-17,335.64,USD
4956,CUST3840,2025-09-30,300.72,GBP
4957,CUST2805,2025-11-02,137.11,AUD
4958,CUST1882,2025-07-23,467.18,AUD
4959,CUST0194,2024-02-16,449.33,AUD
4960,CUST1608,2025-05-07,98.46,GBP
4961,CUST2720,2025-10-05,41.27,GBP
4962,CUST2153,2025-02-05,445.05,USD
4963,CUST0963,2025-09-10,415.18,USD
4964,CUST4679,2025-01-08,132.22,GBP
4965,CUST0715,2024-04-18,92.75,GBP
4966,CUST2321,2024-11-11,461.48,USD
4967,CUST2827,2025-05-03,198.13,JPY
4968,CUST0078,2024-08-09,24.69,JPY
4969,CUST3818,2025-05-24,324.54,GBP
4970,CUST3325,2025-13-01,167.27,AUD
4971,CUST0402,2025-08-22,359.03,JPY
4972,CUST3357,2024-03-08,136.46,EUR
4973,CUST3648,2024-11-10,393.28,GBP
4974,CUST0834,2024-07-22,485.68,GBP
4975,CUST3062,2024-09-28,346.51,GBP
4976,CUST0306,2025-10-13,417.86,USD
4977,CUST0393,2025-11-03,80.3,EUR
4978,CUST0578,2025-06-06,236.13,GBP
4979,CUST3462,2025-10-27,-52,AUD
4980,CUST2802,2024-07-01,71.33,GBP
4981,CUST2676,2024-03-15,421.39,GBP
4982,CUST0747,2024-12-15,491.07,AUD
4983,CUST3361,2025-05-02,417.41,JPY
4984,CUST3794,2024-09-18,181.41,EUR
4985,CUST4657,2025-01-17,411.2,USD
4986,CUST3970,2024-04-18,140.95,GBP
4987,CUST1255,2024-04-15,32.16,GBP
4988,CUST0386,2025-01-19,205.98,AUD
4989,CUST0871,2025-13-01,139.03,GBP
4990,CUST4718,2025-08-26,91.96,GBP
4991,CUST2127,2025-04-23,16.76,GBP
4992,CUST1920,2025-06-26,296.95,JPY
4993,CUST1594,2025-10-05,412.0,EUR
4994,CUST1402,2025-06-28,328.34,USD
4995,CUST2822,2024-12-16,10.08,JPY
4996,CUST2289,2024-04-28,470.7,USD
4997,CUST3351,2025-13-01,70.69,EUR
4998,CUST3947,2024-01-19,354.36,EUR
4999,CUST4668,2024-12-14,134.81,JPY
5000,CUST2721,2024-09-17,123.12,USD
5001,CUST4866,2024-05-16,166.22,USD
5002,CUST0062,2024-03-03,377.66,JPY
5003,CUST1692,2025-08-16,385.04,EUR
5004,CUST3898,2025-02-05,363.91,JPY
5005,CUST3007,2024-06-12,336.35,GBP
5006,CUST4493,2025-03-22,452.01,GBP
5007,CUST0461,2024-10-24,283.69,JPY
5008,CUST1309,2024-10-14,482.87,JPY
5009,CUST0759,2025-13-01,229.01,EUR
5010,CUST3244,2025-09-13,90.19,USD
5011,CUST4125,2024-01-06,25.94,AUD
5012,CUST2720,2024-01-07,340.76,EUR
5013,CUST0881,2024-12-18,345.05,EUR
5014,CUST0168,2024-03-07,380.14,EUR
5015,CUST2227,2025-01-22,119.61,GBP
5016,CUST2511,2025-06-13,465.64,GBP
5017,CUST3995,2025-11-22,98.43,GBP
5018,CUST0441,2024-09-27,31.05,JPY
5019,CUST2483,2025-12-26,251.33,USD
5020,CUST4061,2025-06-30,369.99,GBP
5021,CUST4537,2024-05-31,214.57,GBP
5022,CUST2579,2024-04-02,252.27,AUD
5023,CUST1873,2024-11-23,141.75,EUR
5024,CUST0242,2025-09-21,132.62,USD
5025,CUST4154,2025-13-01,407.59,JPY
5026,CUST1464,2024-08-22,248.09,JPY
5027,CUST0504,2024-11-10,112.08,GBP
5028,CUST2597,2024-03-20,300.2,JPY
5029,CUST3781,2025-03-24,240.94,USD
5030,CUST2239,2025-12-22,77.34,JPY
5031,CUST3081,2025-12-27,298.7,JPY
5032,CUST4580,2025-12-12,445.05,AUD
5033,CUST3760,2024-11-17,221.22,JPY
5034,CUST4713,2025-06-12,435.58,AUD
5035,CUST4127,2025-11-16,335.22,AUD
5036,CUST3658,2024-10-31,412.37,EUR
5037,CUST3927,2025-07-26,76.87,JPY
5038,CUST1672,2024-03-23,476.25,JPY
5039,CUST4322,2025-08-05,421.16,GBP
5040,CUST0842,2025-11-22,229.03,AUD
5041,CUST3210,2024-07-06,295.57,GBP
5042,CUST3788,2025-05-03,226.1,JPY
5043,CUST1649,2025-13-01,400.28,USD
5044,CUST0237,2025-05-20,283.18,USD
5045,CUST3460,2024-05-02,395.68,JPY
5046,CUST1526,2024-03-29,426.45,GBP
5047,CUST0194,2025-12-20,363.32,AUD
5048,CUST1838,2025-13-01,96.8,EUR
5049,CUST2157,2024-01-04,446.83,USD
5050,CUST1952,2025-07-01,213.99,GBP
5051,CUST3538,2025-01-24,354.68,EUR
5052,CUST4221,2024-04-24,150.68,GBP
5053,CUST3196,2025-03-27,424.62,USD
5054,CUST0184,2024-09-14,105.35,JPY
5055,CUST0879,2025-03-30,247.97,EUR
5056,CUST4555,2025-13-01,247.75,JPY
5057,CUST2340,2025-10-12,478.18,USD
5058,CUST1750,2025-09-02,62.02,USD
5059,CUST1023,2024-01-31,170.93,AUD
5060,CUST2487,2025-05-19,110.01,AUD
5061,CUST3897,2024-10-01,472.54,EUR
5062,CUST2368,2025-07-06,130.64,JPY
5063,CUST0671,2025-08-28,421.87,GBP
5064,CUST2064,2025-07-15,212.85,AUD
5065,CUST2345,2025-09-09,452.12,USD
5066,CUST2449,2025-08-04,375.54,EUR
5067,CUST1250,2025-02-08,469.39,GBP
5068,CUST3320,2024-09-20,458.36,AUD
5069,CUST1335,2025-01-16,73.74,GBP
5070,CUST0041,2025-13-01,173.92,USD
5071,CUST3984,2025-11-09,342.58,EUR
5072,CUST4209,2025-09-07,149.98,JPY
5073,CUST4441,2025-11-05,393.38,EUR
5074,CUST2823,2025-11-05,166.67,USD
5075,CUST0547,2024-07-27,377.73,JPY
5076,CUST3142,2024-05-25,96.68,GBP
5077,CUST4284,2025-07-09,314.29,AUD
5078,CUST4491,2024-06-04,412.63,AUD
5079,CUST1353,2025-07-17,70.8,EUR
5080,CUST4469,2024-03-05,82.11,EUR
5081,CUST2407,2024-09-04,300.58,USD
5082,CUST3445,2024-06-02,258.54,EUR
5083,CUST3220,2024-06-01,442.63,GBP
5084,CUST4934,2025-07-14,53.48,EUR
5085,CUST4218,2024-03-18,140.12,JPY
5086,CUST1860,2024-10-25,428.6,USD
5087,CUST3843,2024-02-18,-35,AUD
5088,CUST1908,2024-04-15,460.31,EUR
5089,CUST0453,2025-03-28,119.65,EUR
5090,CUST4750,2025-03-15,38.6,JPY
5091,CUST0117,2025-07-27,-46,GBP
5092,CUST1478,2024-04-17,463.28,AUD
5093,CUST2523,2024-10-23,106.89,GBP
5094,CUST2872,2025-10-13,484.81,EUR
5095,CUST4519,2025-03-11,28.58,GBP
5096,CUST2164,2025-12-02,399.7,AUD
5097,CUST0129,2024-08-24,106.05,GBP
5098,CUST4894,2025-04-30,279.72,EUR
5099,CUST4840,2024-03-10,474.09,EUR
5100,CUST4677,2025-07-12,105.64,AUD
5101,CUST4844,2024-07-08,116.88,EUR
5102,CUST3420,2024-08-05,366.31,USD
5103,CUST4869,2025-08-10,455.79,JPY
5104,CUST0718,2024-02-26,378.66,EUR
5105,CUST1971,2024-11-04,238.9,USD
5106,CUST2667,2025-08-05,212.27,AUD
5107,CUST2913,2025-08-20,361.35,AUD
5108,CUST1623,2024-08-26,454.51,AUD
5109,CUST4978,2024-02-21,194.29,USD
5110,CUST3640,2025-09-05,413.08,AUD
5111,CUST3667,2025-07-23,28.82,JPY
5112,CUST4757,2024-08-30,317.69,AUD
5113,CUST2886,2025-08-23,216.6,EUR
5114,CUST2031,2024-10-02,91.4,JPY
5115,CUST3741,2025-08-21,24.18,JPY
5116,CUST2948,2025-13-01,310.43,GBP
5117,CUST2238,2025-12-04,66.73,GBP
5118,CUST2389,2024-05-09,47.64,JPY
5119,CUST4722,2025-12-09,92.4,GBP
5120,CUST1548,2024-02-01,152.6,GBP
5121,CUST2838,2025-08-14,109.16,JPY
5122,CUST3344,2024-03-13,296.1,AUD
5123,CUST0089,2024-10-03,202.77,USD
5124,CUST4792,2025-12-25,499.48,JPY
5125,CUST2760,2024-12-08,498.39,EUR
5126,CUST4322,2024-07-04,422.4,EUR
5127,CUST4045,2025-11-20,476.08,EUR
5128,CUST0767,2024-03-07,55.64,GBP
5129,CUST1377,2024-08-09,307.03,USD
5130,CUST1177,2024-12-14,103.59,USD
5131,CUST2928,2024-05-15,-92,USD
5132,CUST1400,2024-11-30,39.71,EUR
5133,CUST2716,2024-09-01,264.42,GBP
5134,CUST3242,2025-12-18,483.65,USD
5135,CUST1766,2024-04-05,449.2,GBP
5136,CUST2161,2025-10-06,192.01,GBP
5137,CUST1987,2025-05-25,212.52,EUR
5138,CUST0043,2024-05-04,360.53,USD
5139,CUST3815,2024-11-23,430.59,JPY
5140,CUST3268,2025-04-23,155.95,EUR
5141,CUST4440,2024-02-10,155.05,USD
5142,CUST3832,2025-10-09,11.57,EUR
5143,CUST0242,2024-09-09,344.03,USD
5144,CUST2869,2025-10-18,127.89,JPY
5145,CUST2850,2024-03-22,453.04,USD
5146,CUST4326,2025-09-12,70.63,EUR
5147,CUST0876,2025-09-18,379.02,GBP
5148,CUST0423,2024-05-15,52.84,JPY
5149,CUST3737,2025-12-27,401.86,JPY
5150,CUST2817,2024-03-18,320.33,GBP
5151,CUST2492,2025-01-09,473.51,GBP
5152,CUST4837,2024-08-25,32.47,USD
5153,CUST4794,2024-06-26,405.35,GBP
5154,CUST3612,2024-12-28,401.71,USD
5155,CUST0269,2025-06-23,160.4,USD
5156,CUST0062,2024-06-06,480.7,AUD
5157,CUST3049,2025-12-26,499.96,EUR
5158,CUST0493,2024-02-14,469.83,AUD
5159,CUST1360,2024-07-10,310.09,JPY
5160,CUST0067,2024-01-29,45.22,USD
5161,CUST4537,2025-03-24,296.48,GBP
5162,CUST3133,2025-11-10,377.74,EUR
5163,CUST4946,2025-05-09,402.23,AUD
5164,CUST0351,2024-09-02,437.05,USD
5165,CUST1104,2024-11-23,287.61,GBP
5166,CUST3684,2025-07-22,357.08,GBP
5167,CUST4646,2024-11-30,235.34,EUR
5168,CUST3003,2024-07-09,108.42,AUD
5169,CUST0959,2024-06-02,368.5,AUD
5170,CUST1968,2024-11-25,266.52,GBP
5171,CUST2774,2024-11-18,360.24,USD
5172,CUST2147,2025-04-29,390.1,GBP
5173,CUST0687,2025-01-06,33.93,JPY
5174,CUST4965,2024-04-01,69.15,AUD
5175,CUST0815,2024-04-17,355.22,JPY
5176,CUST4113,2025-06-04,154.19,JPY
5177,CUST0821,2024-12-31,455.31,USD
5178,CUST4626,2025-13-01,63.15,AUD
5179,CUST1084,2024-11-01,427.3,USD
5180,CUST1798,2025-05-02,234.39,GBP
5181,CUST1046,2025-05-26,170.64,GBP
5182,CUST0508,2024-07-07,25.55,JPY
5183,CUST0894,2024-04-22,455.88,GBP
5184,CUST1433,2025-08-01,445.64,JPY
5185,CUST2099,2025-10-24,61.19,JPY
5186,CUST1059,2025-03-14,-63,GBP
5187,CUST3680,2025-05-01,217.46,USD
5188,CUST0755,2025-10-06,268.96,JPY
5189,CUST4617,2024-05-11,258.38,AUD
5190,CUST3770,2025-06-24,165.78,EUR
5191,CUST3062,2025-13-01,290.03,EUR
5192,CUST2633,2025-02-13,96.12,EUR
5193,CUST4050,2024-05-20,214.86,AUD
5194,CUST2369,2024-10-24,220.44,USD
5195,CUST0888,2025-04-16,16.74,USD
5196,CUST1359,2024-10-12,71.89,GBP
5197,CUST0160,2025-08-30,206.44,USD
5198,CUST3831,2024-08-30,341.92,JPY
5199,CUST0255,2025-01-31,136.93,JPY
5200,CUST1767,2024-07-18,475.93,EUR
5201,CUST4077,2025-03-15,324.5,AUD
5202,CUST0788,2024-12-05,-27,AUD
5203,CUST4972,2025-09-17,314.66,USD
5204,CUST1454,2025-05-14,327.3,EUR
5205,CUST0930,2024-03-12,471.06,GBP
5206,CUST1855,2024-02-01,476.51,GBP
5207,CUST4723,2025-08-17,298.76,GBP
5208,CUST0318,2025-09-09,351.35,AUD
5209,CUST0069,2024-09-25,282.05,JPY
5210,CUST3552,2025-01-09,341.47,USD
5211,CUST4846,2025-02-05,316.12,USD
5212,CUST2280,2025-07-16,100.34,EUR
5213,CUST3188,2025-13-01,177.44,AUD
5214,CUST3584,2025-10-05,129.59,JPY
5215,CUST0888,2024-04-07,231.42,USD
5216,CUST2338,2024-12-22,119.56,USD
5217,CUST2441,2025-08-14,152.09,JPY
5218,CUST1235,2025-05-26,-24,AUD
5219,CUST1594,2025-11-21,36.61,AUD
5220,CUST0256,2024-10-20,465.68,JPY
5221,CUST3024,2024-12-28,302.91,AUD
5222,CUST3495,2025-03-01,429.21,USD
5223,CUST3834,2025-11-03,319.26,JPY
5224,CUST1468,2024-02-26,250.77,GBP
5225,CUST0855,2025-01-03,364.11,JPY
5226,CUST4805,2024-03-19,203.6,GBP
5227,CUST3041,2024-11-18,262.79,USD
5228,CUST4817,2025-10-16,251.26,EUR
5229,CUST0246,2025-10-06,253.68,JPY
5230,CUST4409,2024-02-08,31.17,EUR
5231,CUST2924,2024-06-10,280.86,AUD
5232,CUST0563,2025-04-03,52.9,USD
5233,CUST2804,2025-07-09,105.32,GBP
5234,CUST2020,2025-02-05,254.35,EUR
5235,CUST1504,2025-10-19,160.88,GBP
5236,CUST0401,2025-07-12,252.37,USD
5237,CUST3549,2024-06-13,13.83,EUR
5238,CUST4502,2025-11-29,227.32,AUD
5239,CUST1199,2024-08-16,13.72,GBP
5240,CUST4539,2025-04-03,313.66,JPY
5241,CUST4649,2025-07-05,104.48,GBP
5242,CUST1631,2025-03-12,116.46,USD
5243,CUST1800,2025-07-03,84.57,JPY
5244,CUST0475,2025-09-10,185.9,GBP
5245,CUST4822,2025-01-13,172.11,GBP
5246,CUST0480,2025-05-16,365.83,JPY
5247,CUST1707,2025-01-25,194.78,JPY
5248,CUST1922,2025-06-16,210.57,EUR
5249,CUST2761,2024-06-26,55.41,GBP
5250,CUST1521,2025-10-14,167.3,EUR
5251,CUST2646,2025-13-01,352.35,GBP
5252,CUST1372,2024-08-03,333.08,JPY
5253,CUST3660,2025-04-29,362.08,USD
5254,CUST2620,2025-12-17,345.57,AUD
5255,CUST0926,2025-02-21,27.95,GBP
5256,CUST3442,2025-07-01,128.06,GBP
5257,CUST0132,2024-04-12,-7,USD
5258,CUST2903,2024-03-02,175.84,GBP
5259,CUST3514,2024-10-05,343.15,EUR
5260,CUST2516,2025-11-08,323.04,GBP
5261,CUST0553,2025-01-17,214.38,JPY
5262,CUST1307,2024-07-22,205.56,JPY
5263,CUST2854,2025-04-22,222.8,JPY
5264,CUST4739,2025-08-10,422.28,EUR
5265,CUST2892,2024-02-26,164.47,AUD
5266,CUST4084,2025-13-01,17.34,EUR
5267,CUST0436,2025-03-11,248.28,EUR
5268,CUST0527,2024-10-16,310.83,JPY
5269,CUST3410,2024-02-20,403.53,GBP
5270,CUST2243,2024-12-14,179.27,JPY
5271,CUST3640,2025-07-05,410.6,EUR
5272,CUST4208,2024-10-20,348.49,GBP
5273,CUST4820,2025-10-05,-88,EUR
5274,CUST1092,2025-01-03,-96,USD
5275,CUST0976,2024-02-26,52.09,USD
5276,CUST4664,2025-07-08,237.16,USD
5277,CUST1716,2024-03-23,457.74,GBP
5278,CUST4639,2025-02-25,-82,EUR
5279,CUST1587,2024-08-11,371.89,AUD
5280,CUST0295,2025-13-01,-86,AUD
5281,CUST4819,2024-07-08,196.49,JPY
5282,CUST0256,2024-01-12,140.79,AUD
5283,CUST3708,2025-03-18,410.74,JPY
5284,CUST3616,2024-10-09,351.94,AUD
5285,CUST0645,2024-05-13,86.13,JPY
5286,CUST3841,2025-11-28,50.39,USD
5287,CUST0873,2024-12-25,69.21,AUD
5288,CUST0163,2024-02-01,233.41,JPY
5289,CUST1594,2024-10-04,48.07,AUD
5290,CUST3606,2024-05-02,175.59,EUR
5291,CUST4205,2024-09-02,321.03,AUD
5292,CUST4679,2024-11-25,-2,GBP
5293,CUST2345,2025-01-21,33.69,GBP
5294,CUST1389,2025-02-15,25.77,USD
5295,CUST4324,2025-09-09,70.61,AUD
5296,CUST1077,2024-01-14,164.21,JPY
5297,CUST1542,2024-07-18,492.22,EUR
5298,CUST1965,2025-01-27,349.38,JPY
5299,CUST2582,2024-11-06,430.35,GBP
5300,CUST4681,2025-03-31,323.74,JPY
5301,CUST1950,2025-11-01,-76,GBP
5302,CUST1920,2025-07-13,376.11,JPY
5303,CUST3134,2024-02-18,370.26,AUD
5304,CUST1380,2025-04-08,302.27,EUR
5305,CUST3704,2025-08-18,-98,USD
5306,CUST4265,2025-02-04,370.11,GBP
5307,CUST2459,2024-10-02,260.81,AUD
5308,CUST2985,2025-09-24,360.93,JPY
5309,CUST4670,2025-02-21,49.72,USD
5310,CUST2679,2025-04-24,401.47,EUR
5311,CUST2840,2025-01-01,344.93,USD
5312,CUST1795,2025-04-04,-70,USD
5313,CUST4162,2025-09-24,155.63,USD
5314,CUST0384,2024-05-19,427.75,AUD
5315,CUST3226,2024-08-02,458.35,USD
5316,CUST4167,2024-10-29,-59,JPY
5317,CUST0861,2025-12-21,56.29,EUR
5318,CUST1342,2025-12-02,226.83,AUD
5319,CUST3941,2024-02-12,468.55,EUR
5320,CUST3638,2025-06-07,252.67,GBP
5321,CUST4023,2024-07-11,159.55,GBP
5322,CUST0736,2025-02-18,393.99,USD
5323,CUST1621,2024-01-22,30.97,USD
5324,CUST4237,2024-11-07,361.14,AUD
5325,CUST3691,2025-12-03,338.38,USD
5326,CUST0100,2024-08-03,177.83,USD
5327,CUST3762,2024-03-17,160.13,JPY
5328,CUST0033,2025-10-24,221.06,JPY
5329,CUST3832,2025-03-01,209.93,JPY
5330,CUST3560,2024-11-07,114.91,GBP
5331,CUST3822,2024-12-14,263.56,GBP
5332,CUST4928,2025-01-19,252.19,EUR
5333,CUST2056,2025-06-07,315.47,USD
5334,CUST3550,2024-07-01,258.39,AUD
5335,CUST0838,2025-06-04,197.5,GBP
5336,CUST4545,2025-09-19,133.36,USD
5337,CUST0126,2025-13-01,232.34,EUR
5338,CUST4812,2025-12-21,99.84,USD
5339,CUST2287,2024-09-03,21.31,AUD
5340,CUST2072,2024-01-01,122.76,AUD
5341,CUST4783,2024-09-28,-55,AUD
5342,CUST0077,2025-05-25,149.88,EUR
5343,CUST4267,2024-12-16,86.88,USD
5344,CUST4242,2025-08-14,245.2,AUD
5345,CUST3351,2025-04-13,-79,JPY
5346,CUST3124,2024-02-10,355.16,AUD
5347,CUST1092,2024-02-20,387.2,GBP
5348,CUST2041,2024-05-18,403.65,USD
5349,CUST3532,2024-01-21,412.69,JPY
5350,CUST3919,2025-13-01,273.32,AUD
5351,CUST3066,2024-04-13,263.86,USD
5352,CUST3710,2024-08-23,199.57,JPY
5353,CUST4777,2024-11-10,441.76,EUR
5354,CUST0485,2024-04-17,25.36,GBP
5355,CUST0022,2024-12-03,456.89,EUR
5356,CUST4172,2024-02-27,489.17,GBP
5357,CUST2064,2025-12-31,99.79,AUD
5358,CUST0725,2024-07-22,238.04,AUD
5359,CUST2287,2025-10-15,78.17,USD
5360,CUST2606,2024-10-17,357.86,EUR
5361,CUST2333,2024-04-20,12.78,JPY
5362,CUST4272,2024-10-23,30.13,JPY
5363,CUST4143,2025-12-23,331.37,EUR
5364,CUST4711,2025-03-11,101.62,JPY
5365,CUST4834,2025-13-01,52.99,GBP
5366,CUST0640,2025-09-21,422.86,JPY
5367,CUST3557,2025-11-02,429.02,AUD
5368,CUST1779,2025-01-03,415.73,USD
5369,CUST3751,2024-04-25,458.94,EUR
5370,CUST4876,2025-04-08,169.53,GBP
5371,CUST1214,2025-08-10,122.83,JPY
5372,CUST4983,2025-07-25,39.07,JPY
5373,CUST2170,2024-08-06,302.16,GBP
5374,CUST2673,2025-13-01,269.93,GBP
5375,CUST4252,2025-12-28,416.01,USD
5376,CUST2131,2025-11-09,214.95,EUR
5377,CUST2994,2025-02-12,463.8,JPY
5378,CUST3459,2025-07-12,263.79,AUD
5379,CUST3748,2024-07-22,148.06,GBP
5380,CUST4471,2024-06-09,280.32,JPY
5381,CUST2354,2025-02-18,482.31,AUD
5382,CUST0512,2025-10-13,451.91,EUR
5383,CUST3816,2025-01-17,484.22,USD
5384,CUST4889,2024-05-18,294.7,USD
5385,CUST3132,2025-01-01,199.98,GBP
5386,CUST0773,2025-09-19,-20,AUD
5387,CUST4294,2025-09-27,440.0,AUD
5388,CUST3647,2024-12-11,412.06,EUR
5389,CUST3950,2024-06-23,195.7,GBP
5390,CUST0804,2024-08-13,124.47,EUR
5391,CUST0200,2025-08-19,232.62,GBP
5392,CUST1355,2024-08-02,439.49,GBP
5393,CUST3063,2024-04-16,207.6,JPY
5394,CUST4104,2024-04-08,228.85,GBP
5395,CUST2966,2024-03-16,212.51,GBP
5396,CUST0582,2024-08-19,223.61,JPY
5397,CUST3564,2025-07-15,97.17,AUD
5398,CUST3504,2024-05-25,219.73,EUR
5399,CUST4132,2025-11-19,101.81,GBP
5400,CUST0176,2024-07-22,311.81,JPY
5401,CUST2362,2025-13-01,347.53,EUR
5402,CUST0442,2024-06-03,419.05,GBP
5403,CUST1361,2025-06-16,74.45,GBP
5404,CUST0082,2024-08-17,409.5,USD
5405,CUST1759,2024-03-19,205.16,USD
5406,CUST0710,2024-03-04,217.81,AUD
5407,CUST3099,2024-08-03,423.59,JPY
5408,CUST0806,2024-05-16,165.93,AUD
5409,CUST2716,2024-07-24,39.94,USD
5410,CUST2952,2024-05-08,397.99,GBP
5411,CUST0010,2025-06-06,454.95,JPY
5412,CUST1846,2025-01-13,257.98,AUD
5413,CUST2608,2025-01-30,312.82,USD
5414,CUST4760,2024-02-05,130.6,GBP
5415,CUST2124,2025-06-01,123.27,JPY
